name,category,lat,lng,distance,house_id
하늘마트,마트,35.9835254835231,126.711292282515,366,111
삼학홈마트,마트,35.9776600749237,126.711216073082,793,111
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,698,111
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,795,111
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,856,111
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,820,111
해망굴,가볼만한곳,35.9913180812321,126.704849620425,834,111
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,850,111
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,413,111
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,345,111
월명호수,가볼만한곳,35.97663913860391,126.69136962041439,1654,111
군산 월명공원 무장애나눔길,가볼만한곳,35.9786015077064,126.688727496709,1779,111
월명산,가볼만한곳,35.98252204742429,126.70265581907687,450,111
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,529,111
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,882,111
조선은행,가볼만한곳,35.9892535183954,126.714221192099,850,111
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,474,111
월명동 17-22 주차장,주차장,35.9844877681132,126.708216091747,96,111
금강주차장,주차장,35.983219455883,126.70847247109,142,111
삼학동1 주차장,주차장,35.9822952966393,126.707939190946,204,111
해신동4 주차장,주차장,35.9864298560572,126.704872262841,341,111
명산시장공영주차장,주차장,35.9827630758538,126.710558784441,328,111
테디베어뮤지엄 군산점 주차장,주차장,35.9855026905027,126.709385557018,248,111
해신동3 주차장,주차장,35.987587681738,126.705134090579,436,111
삼학동2 주차장,주차장,35.9812034751465,126.705184454142,369,111
월명동9 주차장,주차장,35.9821952008757,126.711266080671,414,111
시청광장 주차장,주차장,35.98776220923,126.711680493942,570,111
월명동13 주차장,주차장,35.9859861169363,126.713660786077,613,111
빈해원 주차장,주차장,35.9887769531663,126.713921281175,795,111
군산근대역사박물관 주차장,주차장,35.9904119240016,126.713223390125,885,111
영화주차장,주차장,35.989154429627,126.708991799105,585,111
금동공영주차장,주차장,35.9896810778442,126.706168708926,631,111
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,849,112
더탑마트,마트,35.9774854873357,126.715851386631,1326,112
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1840,112
나이스마트 나운점,마트,35.9686678158413,126.701741032569,1750,112
탑마트,마트,35.97071062931972,126.69481740724035,1717,112
일등마트,마트,35.984902630839116,126.70722766282124,314,112
한솔마트,마트,35.9794507636855,126.704893814138,552,112
다온마트,마트,35.989066560214134,126.69751463164782,771,112
우리홈마트 명산점,마트,35.9826077869311,126.71044403154,629,112
코사마트 월명점,마트,35.9847190190735,126.70695666661037,287,112
금강 정육마트,마트,35.9797753464322,126.704950263669,518,112
군산D.C마트,마트,35.9843296750522,126.709918789459,551,112
해누리식자재마트,마트,35.978076437319,126.710465019186,919,112
컴퓨터할인마트,마트,35.9773755424716,126.703925819579,774,112
동신마트,마트,35.9872241781825,126.706847601044,420,112
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,965,112
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,975,112
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,1002,112
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1019,112
해망굴,가볼만한곳,35.9913180812321,126.704849620425,778,112
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1082,112
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,264,112
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,250,112
월명호수,가볼만한곳,35.97663913860391,126.69136962041439,1410,112
군산 월명공원 무장애나눔길,가볼만한곳,35.9786015077064,126.688727496709,1502,112
월명산,가볼만한곳,35.98252204742429,126.70265581907687,228,112
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,761,112
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1093,112
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1085,112
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,758,112
해신동4 주차장,주차장,35.9864298560572,126.704872262841,249,112
해신동3 주차장,주차장,35.987587681738,126.705134090579,378,112
월명동 17-22 주차장,주차장,35.9844877681132,126.708216091747,397,112
삼학동1 주차장,주차장,35.9822952966393,126.707939190946,437,112
금강주차장,주차장,35.983219455883,126.70847247109,439,112
삼학동2 주차장,주차장,35.9812034751465,126.705184454142,371,112
테디베어뮤지엄 군산점 주차장,주차장,35.9855026905027,126.709385557018,519,112
시청광장 주차장,주차장,35.98776220923,126.711680493942,804,112
명산시장공영주차장,주차장,35.9827630758538,126.710558784441,634,112
금동공영주차장,주차장,35.9896810778442,126.706168708926,628,112
월명동13 주차장,주차장,35.9859861169363,126.713660786077,906,112
영화주차장,주차장,35.989154429627,126.708991799105,708,112
월명공원주차장,주차장,35.97999899103254,126.69564607324003,880,112
해신동주민센터 주차장,주차장,35.989526122396,126.707667465244,671,112
희망루아파트 지상주차장,주차장,35.9877758203427,126.697802332772,661,112
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1710,113
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1096,113
더탑마트,마트,35.9774854873357,126.715851386631,425,113
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,1283,113
진포마트,마트,35.9731249307333,126.721840764369,1150,113
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1639,113
나이스마트 나운점,마트,35.9686678158413,126.701741032569,1551,113
탑마트,마트,35.97071062931972,126.69481740724035,1858,113
화진마트,마트,35.97815921957206,126.7179778370611,560,113
조양마트,마트,35.9747969271552,126.710871706691,568,113
삼학홈마트,마트,35.9776600749237,126.711216073082,252,113
해누리식자재마트,마트,35.978076437319,126.710465019186,243,113
우리홈마트 명산점,마트,35.9826077869311,126.71044403154,343,113
한솔마트,마트,35.9794507636855,126.704893814138,651,113
장가게식자재마트,마트,35.9762686427631,126.715395613759,493,113
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,859,113
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,1146,113
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,1251,113
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1125,113
해망굴,가볼만한곳,35.9913180812321,126.704849620425,1433,113
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1071,113
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,1054,113
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,985,113
월명호수,가볼만한곳,35.97663913860391,126.69136962041439,1903,113
월명산,가볼만한곳,35.98252204742429,126.70265581907687,903,113
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,862,113
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1148,113
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1063,113
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,685,113
수시탑,가볼만한곳,35.989782775471,126.703546782706,1348,113
공영 주차장,주차장,35.9795762606264,126.712034042259,28,113
월명동7 주차장,주차장,35.9796159890526,126.712064944453,23,113
월명동6 주차장,주차장,35.9805137053086,126.712101600881,76,113
선양공영주차장,주차장,35.980362756913,126.712292865274,62,113
삼학동3 주차장,주차장,35.9793351497183,126.713715859554,154,113
월명동8 주차장,주차장,35.9805112105592,126.711063757419,121,113
명산시장공영주차장,주차장,35.9827630758538,126.710558784441,355,113
미원광장 공영주차장,주차장,35.9790590383293,126.715850181368,347,113
군산시공영주차장,주차장,35.9812263159995,126.714631573098,275,113
흥남동3 주차장,주차장,35.9785467953522,126.715705657334,353,113
월명동4 주차장,주차장,35.9813428683527,126.713619901875,216,113
월명동3 주차장,주차장,35.9812588761408,126.714680244275,281,113
안동집 주차장,주차장,35.9820773571079,126.713235807541,270,113
월명동9 주차장,주차장,35.9821952008757,126.711266080671,274,113
삼학동1 주차장,주차장,35.9822952966393,126.707939190946,465,113
이마트 군산점,마트,35.98284660385269,126.73500861752936,1861,114
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,947,114
더탑마트,마트,35.9774854873357,126.715851386631,730,114
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1540,114
진포마트,마트,35.9731249307333,126.721840764369,1376,114
화진마트,마트,35.97815921957206,126.7179778370611,720,114
우리홈마트 명산점,마트,35.9826077869311,126.71044403154,388,114
종합가구할인마트,마트,35.9864175137364,126.71581160134,299,114
하늘마트,마트,35.9835254835231,126.711292282515,285,114
해누리식자재마트,마트,35.978076437319,126.710465019186,744,114
군산D.C마트,마트,35.9843296750522,126.709918789459,407,114
삼학홈마트,마트,35.9776600749237,126.711216073082,756,114
일등마트,마트,35.984902630839116,126.70722766282124,656,114
조양마트,마트,35.9747969271552,126.710871706691,1066,114
군산그릇마트,마트,35.98202475643,126.71996442758,544,114
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1987,114
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,389,114
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,721,114
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,839,114
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,680,114
해망굴,가볼만한곳,35.9913180812321,126.704849620425,1187,114
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,596,114
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,981,114
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,906,114
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1072,114
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,489,114
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,683,114
조선은행,가볼만한곳,35.9892535183954,126.714221192099,587,114
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,315,114
수시탑,가볼만한곳,35.989782775471,126.703546782706,1173,114
월명동14 주차장,주차장,35.9840660593219,126.714235462926,19,114
월명동1 주차장,주차장,35.9845043341135,126.713595171946,94,114
월명동2 주차장,주차장,35.9829222382159,126.71379161139,128,114
월명동13 주차장,주차장,35.9859861169363,126.713660786077,234,114
명산시장공영주차장,주차장,35.9827630758538,126.710558784441,372,114
시청광장 주차장,주차장,35.98776220923,126.711680493942,488,114
안동집 주차장,주차장,35.9820773571079,126.713235807541,234,114
군산시공영주차장,주차장,35.9812263159995,126.714631573098,304,114
월명동3 주차장,주차장,35.9812588761408,126.714680244275,301,114
월명동9 주차장,주차장,35.9821952008757,126.711266080671,345,114
월명동4 주차장,주차장,35.9813428683527,126.713619901875,299,114
중앙주차장,주차장,35.9832423516868,126.718052894567,337,114
빈해원 주차장,주차장,35.9887769531663,126.713921281175,535,114
중앙동5 주차장,주차장,35.9828224516268,126.718852759819,419,114
테디베어뮤지엄 군산점 주차장,주차장,35.9855026905027,126.709385557018,484,114
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,200,115
더탑마트,마트,35.9774854873357,126.715851386631,1444,115
코렉스마트주차장,마트,35.9911257686757,126.70876276595,198,115
일등마트,마트,35.984902630839116,126.70722766282124,559,115
우리홈마트 명산점,마트,35.9826077869311,126.71044403154,769,115
종합가구할인마트,마트,35.9864175137364,126.71581160134,647,115
코사마트 월명점,마트,35.9847190190735,126.70695666661037,587,115
군산D.C마트,마트,35.9843296750522,126.709918789459,575,115
동신마트,마트,35.9872241781825,126.706847601044,363,115
완도수산활어마트,마트,35.992423431840386,126.70723647082893,393,115
하늘마트,마트,35.9835254835231,126.711292282515,679,115
다온마트,마트,35.989066560214134,126.69751463164782,1102,115
앨트종합마트,마트,35.9834183216938,126.71020599258,678,115
한솔마트,마트,35.9794507636855,126.704893814138,1198,115
명산알뜰쇼핑마트,마트,35.9819278144096,126.709515092924,842,115
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,434,115
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,211,115
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,220,115
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,278,115
해망굴,가볼만한곳,35.9913180812321,126.704849620425,483,115
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,396,115
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,596,115
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,557,115
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1004,115
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,360,115
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,257,115
조선은행,가볼만한곳,35.9892535183954,126.714221192099,406,115
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,439,115
수시탑,가볼만한곳,35.989782775471,126.703546782706,558,115
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1127,115
주차장,주차장,35.989513024026216,126.71044208814281,64,115
영화주차장,주차장,35.989154429627,126.708991799105,77,115
용궁수산물센터주차장,주차장,35.9900313722032,126.710873793386,118,115
공영주차장,주차장,35.9900229797068,126.71113110038,138,115
월명동10 주차장,주차장,35.9901298686052,126.711356936782,161,115
시청광장 주차장,주차장,35.98776220923,126.711680493942,262,115
군산근대역사박물관 주차장,주차장,35.9904119240016,126.713223390125,330,115
빈해원 주차장,주차장,35.9887769531663,126.713921281175,387,115
해신동주민센터 주차장,주차장,35.989526122396,126.707667465244,185,115
코렉스마트주차장,주차장,35.9911257686757,126.70876276595,198,115
군산근대역사박물관 주차장,주차장,35.9908272052256,126.711641617427,225,115
금동공영주차장,주차장,35.9896810778442,126.706168708926,321,115
군산내항 주차장3,주차장,35.9909390864851,126.713576350243,381,115
영화유료주차장,주차장,35.988216266448,126.713116008208,337,115
군산내항 주차장2,주차장,35.9904009628884,126.714673943266,456,115
이마트 군산점,마트,35.98284660385269,126.73500861752936,1515,116
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1980,116
더탑마트,마트,35.9774854873357,126.715851386631,605,116
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,1281,116
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1434,116
진포마트,마트,35.9731249307333,126.721840764369,1100,116
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1943,116
화진마트,마트,35.97815921957206,126.7179778370611,492,116
마트24주유소,마트,35.9766318509852,126.732641116801,1460,116
종합가구할인마트,마트,35.9864175137364,126.71581160134,475,116
군산그릇마트,마트,35.98202475643,126.71996442758,170,116
우리홈마트 명산점,마트,35.9826077869311,126.71044403154,700,116
동원연탄할인마트,마트,35.977397018444414,126.72194330510672,668,116
유통할인마트,마트,35.97910067438628,126.72442768820692,682,116
삼학홈마트,마트,35.9776600749237,126.711216073082,835,116
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1629,116
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,667,116
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,1010,116
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,1131,116
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,951,116
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1709,116
해망굴,가볼만한곳,35.9913180812321,126.704849620425,1545,116
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,833,116
김수미생가,가볼만한곳,35.9867271039269,126.704076072002,1354,116
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,1279,116
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1402,116
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,927,116
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,833,116
조선은행,가볼만한곳,35.9892535183954,126.714221192099,821,116
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,677,116
중앙동5 주차장,주차장,35.9828224516268,126.718852759819,63,116
중앙주차장,주차장,35.9832423516868,126.718052894567,72,116
중앙동3 주차장,주차장,35.9834938640724,126.720779792388,252,116
노외공영주차장,주차장,35.9813320040266,126.719705191571,194,116
중앙동2 주차장,주차장,35.9850800311277,126.720778639618,360,116
군산시공영주차장,주차장,35.9812263159995,126.714631573098,356,116
우풍주차장,주차장,35.9846115900498,126.72086456448,327,116
월명동3 주차장,주차장,35.9812588761408,126.714680244275,350,116
임시공영주차장(흥남동5),주차장,35.9807504400153,126.720749539295,307,116
신영주차장,주차장,35.9848513204011,126.720091941187,302,116
미원광장 공영주차장,주차장,35.9790590383293,126.715850181368,446,116
월명동14 주차장,주차장,35.9840660593219,126.714235462926,393,116
역전유료주차장,주차장,35.9797729843658,126.720526786243,376,116
월명동2 주차장,주차장,35.9829222382159,126.71379161139,399,116
월명동1 주차장,주차장,35.9845043341135,126.713595171946,466,116
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1215,117
이마트 군산점,마트,35.98284660385269,126.73500861752936,1398,117
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1022,117
진포마트,마트,35.9731249307333,126.721840764369,257,117
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1014,117
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1248,117
더탑마트,마트,35.9774854873357,126.715851386631,911,117
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1445,117
자유로마트 법원점,마트,35.969931939935,126.739963188867,1434,117
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1539,117
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1470,117
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1711,117
마트24주유소,마트,35.9766318509852,126.732641116801,800,117
군산엑스마트,마트,35.9678635567656,126.732156272194,918,117
ABC마트 ST군산수송점,마트,35.9673630808363,126.715200307783,1089,117
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1356,117
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1833,117
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1425,117
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1976,117
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1988,117
호남식물원,가볼만한곳,35.9587248150662,126.71485442933,1859,117
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1800,117
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1220,117
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1891,117
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1968,117
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1426,117
경포천,가볼만한곳,35.9673244077538,126.723324506488,692,117
당산제,가볼만한곳,35.9833886901751,126.726769101825,1117,117
경포천,가볼만한곳,35.9803720887856,126.727088860018,796,117
팔마산,가볼만한곳,35.97499404675558,126.72260034598833,251,117
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,66,117
흥남동4 주차장,주차장,35.9742230601866,126.722803723553,187,117
조촌동2 주차장,주차장,35.9735344252256,126.729077049465,398,117
경암동2 주차장,주차장,35.9759659844845,126.72829261257,429,117
경암동3 주차장,주차장,35.9754042911304,126.728591681505,414,117
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,657,117
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,528,117
주차장,주차장,35.9789963529081,126.729275707244,741,117
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,583,117
경암동1 주차장,주차장,35.9809600656406,126.728843212103,913,117
수송동2 주차장,주차장,35.9728764980822,126.71887916207,525,117
경장교회 주차장,주차장,35.9753260057663,126.731852768025,680,117
임시공영주차장,주차장,35.9694503713334,126.716736069211,842,117
소낙스 군산경장점 주차장,주차장,35.9703957754787,126.730835046763,652,117
군산엑스마트 주차장,주차장,35.9680127591413,126.732379714068,922,117
이마트 군산점,마트,35.98284660385269,126.73500861752936,1224,118
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1390,118
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1120,118
진포마트,마트,35.9731249307333,126.721840764369,464,118
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1222,118
자유로마트 법원점,마트,35.969931939935,126.739963188867,1265,118
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1354,118
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1331,118
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1432,118
더탑마트,마트,35.9774854873357,126.715851386631,1065,118
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1509,118
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1606,118
마트24주유소,마트,35.9766318509852,126.732641116801,596,118
군산엑스마트,마트,35.9678635567656,126.732156272194,833,118
군산밧데리할인마트,마트,35.9745270178802,126.732843352101,541,118
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1167,118
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1898,118
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1232,118
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1889,118
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1247,118
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1929,118
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1430,118
경포천,가볼만한곳,35.9673244077538,126.723324506488,808,118
당산제,가볼만한곳,35.9833886901751,126.726769101825,1039,118
경포천,가볼만한곳,35.9803720887856,126.727088860018,705,118
동국사 관광안내소,가볼만한곳,35.9829741908417,126.707678326959,1995,118
팔마산,가볼만한곳,35.97499404675558,126.72260034598833,399,118
구암동산,가볼만한곳,35.9867713084798,126.741961636667,1963,118
토성산,가볼만한곳,35.9675662959355,126.743780221625,1685,118
영동상가 물빛거리,가볼만한곳,35.9855295735284,126.715716094538,1625,118
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,149,118
조촌동2 주차장,주차장,35.9735344252256,126.729077049465,206,118
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,326,118
경암동2 주차장,주차장,35.9759659844845,126.72829261257,251,118
경암동3 주차장,주차장,35.9754042911304,126.728591681505,218,118
흥남동4 주차장,주차장,35.9742230601866,126.722803723553,367,118
주차장,주차장,35.9789963529081,126.729275707244,593,118
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,625,118
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,546,118
경장교회 주차장,주차장,35.9753260057663,126.731852768025,472,118
경암동1 주차장,주차장,35.9809600656406,126.728843212103,790,118
소낙스 군산경장점 주차장,주차장,35.9703957754787,126.730835046763,538,118
경암동4 주차장,주차장,35.9799307772847,126.732825140724,847,118
군산엑스마트 주차장,주차장,35.9680127591413,126.732379714068,831,118
수송동2 주차장,주차장,35.9728764980822,126.71887916207,731,118
이마트 군산점,마트,35.98284660385269,126.73500861752936,488,119
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,821,119
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1817,119
동군산농협 하나로마트 로컬푸드직매장 디오션점,마트,35.98221742144542,126.75180856221762,1780,119
자유로마트 법원점,마트,35.969931939935,126.739963188867,1208,119
진포마트,마트,35.9731249307333,126.721840764369,1157,119
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1112,119
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1635,119
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1919,119
더탑마트,마트,35.9774854873357,126.715851386631,1508,119
마트24주유소,마트,35.9766318509852,126.732641116801,258,119
ABC마트 KM군산롯데아울렛점,마트,35.97623529588032,126.73918745085629,676,119
군산밧데리할인마트,마트,35.9745270178802,126.732843352101,493,119
ABC마트 ST군산롯데아울렛점,마트,35.97616451564101,126.73937949864012,695,119
노마진펫마트 군산점,마트,35.979198455473544,126.73790147384244,489,119
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,425,119
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1928,119
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,496,119
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1241,119
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1858,119
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1306,119
현대꽃식물원,가볼만한곳,35.9789066989972,126.751137019189,1682,119
경포천,가볼만한곳,35.9673244077538,126.723324506488,1532,119
당산제,가볼만한곳,35.9833886901751,126.726769101825,711,119
경포천,가볼만한곳,35.9803720887856,126.727088860018,510,119
구암동산,가볼만한곳,35.9867713084798,126.741961636667,1217,119
토성산,가볼만한곳,35.9675662959355,126.743780221625,1623,119
팔마산,가볼만한곳,35.97499404675558,126.72260034598833,993,119
영동상가 물빛거리,가볼만한곳,35.9855295735284,126.715716094538,1678,119
3.1운동성역지,가볼만한곳,35.986254809630424,126.74317867069885,1259,119
경암동4 주차장,주차장,35.9799307772847,126.732825140724,112,119
주차장,주차장,35.9789963529081,126.729275707244,288,119
경암동1 주차장,주차장,35.9809600656406,126.728843212103,395,119
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,382,119
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,396,119
이마트군산점 주차장1,주차장,35.9825745455086,126.733432747646,410,119
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,433,119
경장교회 주차장,주차장,35.9753260057663,126.731852768025,407,119
군산아구주차장,주차장,35.9765825291712,126.736829079181,472,119
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,695,119
경암동2 주차장,주차장,35.9759659844845,126.72829261257,502,119
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,671,119
롯데몰 군산점 주차장,주차장,35.97640173446401,126.73988431341238,725,119
경암동3 주차장,주차장,35.9754042911304,126.728591681505,527,119
화물전용 군산시 임시주차장,주차장,35.9834654619324,126.736924874203,640,119
옥구농협하나로마트,마트,35.9215600821459,126.682749732801,931,120
옥일종합마트,마트,35.9222999721278,126.684448670047,1096,120
힐스톤온천리조트,가볼만한곳,35.923014533923,126.68889117886,1505,120
옥구저수지,가볼만한곳,35.9299740799002,126.65718417520041,1741,120
수산농원,가볼만한곳,35.9148500521731,126.693394630396,1984,120
선제평야,가볼만한곳,35.9325164159672,126.688583567302,1973,120
다기골,가볼만한곳,35.908846649344,126.683239185661,1610,120
추모재,가볼만한곳,35.913760498652934,126.6881640832171,1595,120
영병산,가볼만한곳,35.90668859675522,126.67831371228228,1613,120
자라매골,가볼만한곳,35.9161228689019,126.685137954522,1236,120
대마산,가볼만한곳,35.9104699045038,126.67819870117,1220,120
영병저수지,가볼만한곳,35.91178407381049,126.6735824834481,966,120
둔산,가볼만한곳,35.91535526103201,126.67176968228966,569,120
애미산,가볼만한곳,35.9121395893711,126.690768378762,1887,120
작다주골,가볼만한곳,35.9165484343639,126.681107861779,887,120
어은천,가볼만한곳,35.9167248668281,126.661284167326,1094,120
오리실골,가볼만한곳,35.9152766631629,126.689661559944,1650,120
군산옥산농협하나로마트,마트,35.94116793021109,126.74922947346285,1020,121
피씨마트,마트,35.9647226017294,126.750050764686,1926,121
금호마트,마트,35.9644277295412,126.750403117948,1885,121
금호마트,마트,35.9626901800078,126.745272587296,1903,121
명궁마트,마트,35.96317609613584,126.74534308415339,1946,121
